depth,tropismN,tropismS,rRLD,An,prld_stand,prld_highr,prld_cont,vrld_sl,vrld_2sc,vrld_4sc,vrld_sc_ir,vrld_sc_ip,prvd_stand,prvd_highr,prvd_cont,vrvd_sl,vrvd_2sc,vrvd_4sc,prcd_stand,prcd_highr,prcd_cont
-10.0,1.0,0.025,3.976277542720254,0.2203128120761455,0.7760602678102438,0.7281840479893882,0.7690957403751768,0.6396178284229359,0.9136364937878736,0.9354373365165248,0.048737738440137644,1.8221369345929117,0.010923712961832878,0.011266377460725428,0.013842561521685382,0.012571005200149513,0.01765515117439671,0.01710220397319812,0.010923712961832878,0.016875,3.813888888888889
-20.0,1.0,0.025,2.8243570562205806,0.2937979734605918,0.4354897329805743,0.3851905264128353,0.3951834117905265,0.4543216884591344,0.2682689616062058,0.32957126649490154,0.17958493870293593,0.47955759428686723,0.007160411112715597,0.005513982311192553,0.005536846166258288,0.008990938357211388,0.005368962901865762,0.006821414552330542,0.007160411112715597,0.008888888888888889,1.9627777777777777
-40.0,1.0,0.025,0.9852122323808364,0.4221846951312017,0.13031803281583607,0.1184792387605158,0.11334656627041398,0.15847970918550078,0.13216329343049327,0.0881015426813495,0.1498077972794508,0.026395288083248137,0.0003456723647581747,0.0012755366764375781,0.0019519438042124742,0.004492274354339731,0.00431248989869226,0.003185915422467357,0.0003456723647581747,0.002638888888888889,0.5555555555555556
-60.0,1.0,0.025,0.3703404454956246,0.46941905385316074,0.07120327674512614,0.042435359338191356,0.037983241357470714,0.05957238874302573,0.01511619994412051,0.07570559249356142,0.048225330389083235,0.10318585459803965,0.0010175921228051613,8.650318428881631e-05,0.0006283160091030324,0.0015687892490895692,1.604665816997554e-05,0.002700465379337749,0.0010175921228051613,0.0009444444444444445,0.19
-80.0,1.0,0.025,0.29656277472522136,0.47567212715560697,0.05810448758686419,0.027174070502096286,0.0177616267373626,0.04770462723561739,0.04262948680449122,0.08237800990734691,0.010170924940147054,0.1545850948745467,0.0008654773396734547,0.0004076520288855642,0.00025436773991895073,0.0012911546840830776,0.0007554178845759177,0.0024161411849602872,0.0008654773396734547,0.0006388888888888888,0.09444444444444444
-120.0,1.0,0.025,0.07907318708223364,0.4938333048656607,0.009408215908708174,0.003269912774807736,0.008931854853547166,0.012719590034808865,0.04574168278080148,0.030315322516494297,0.0,0.060630645032988595,5.55020153678032e-06,1.592593438296369e-06,5.7843811081901344e-05,0.0003534137964590682,5.4975823309525645e-05,0.00012696695834487238,5.55020153678032e-06,9.722222222222222e-05,0.04777777777777777
-10.0,1.0,0.025,3.9929524650079435,0.21987079898895953,0.5264063896412398,0.8348980214679642,0.8001441944166305,0.6432328840861419,0.8578227085417232,0.7262667122673276,0.08939449147253595,1.363138933062119,0.00944381804640062,0.013976191297879238,0.0163500108852669,0.012679770649704655,0.016449480472916337,0.014366334322366576,0.00944381804640062,0.019222222222222224,3.9766666666666666
-20.0,1.0,0.025,2.818139568024272,0.29566986247408833,0.610294004387012,0.5504148139196625,0.48553260504223245,0.45397987027975306,0.3852418197285212,0.3609017740175269,0.1620655386205791,0.5597380094144752,0.016959619036320837,0.009042594406534678,0.008383057498545801,0.008878920380751533,0.007516599759269905,0.007357746793285869,0.016959619036320837,0.012666666666666665,2.4188888888888886
-40.0,1.0,0.025,0.9817918838686633,0.42235857488667683,0.05096175487047362,0.1278458897724844,0.10245078259908524,0.1581588637900177,0.15314495062359842,0.20495410384965193,0.2396977341926078,0.17021047350669627,0.0005752895181551432,0.001627155778658512,0.0018129437999395573,0.004451036094963449,0.0029343120065398126,0.0043363806084881105,0.0005752895181551432,0.0029305555555555556,0.5044444444444445
-60.0,1.0,0.025,0.3656239298403981,0.4699837228978626,0.02863502238174001,0.03254909654038523,0.031620217450456505,0.05889910710010934,0.0658311939906337,0.04633901023017602,0.01147777152881798,0.08120024893153406,2.9935613683570344e-05,9.239610082242056e-05,0.0004616441381108554,0.00155713736473022,0.0034116283252131276,0.0017231234707266172,2.9935613683570344e-05,0.0007777777777777777,0.155
