depth,tropismN,tropismS,rRLD,An,prld_stand,prld_highr,prld_cont,vrld_sl,vrld_2sc,vrld_4sc,vrld_sc_ir,vrld_sc_ip,prvd_stand,prvd_highr,prvd_cont,vrvd_sl,vrvd_2sc,vrvd_4sc,rlc
-80.0,1.0,0.025,0.4025759960883621,0.44986060489008883,0.2543158712270306,0.26182435206905275,0.2524631278629688,0.4790057187661192,0.5446216673946046,0.5154072469177436,0.5799367176715791,0.5534037353240755,0.0012134177109451398,0.0011974309086309782,0.001150432219393528,0.0023918698684854646,0.002654859041444692,0.002541113491768331,1.2890625
-120.0,1.0,0.025,0.012140575468361486,0.49906944869461284,0.014551436423289576,0.024543046803252314,0.017319829893078908,0.014445483920954827,0.018298297856116922,0.017632028129101057,0.013835525732600558,0.02142853052560157,6.58525257058224e-05,0.00011817063851919807,7.583475710825778e-05,7.966977732840391e-05,0.00011580582667368694,0.0001073527860783417,0.08723958333333333
-10.0,1.0,0.025,3.2108435522502368,0.24389901943428388,3.1498109827764047,3.384067614392137,3.420210306433904,3.8085057377663962,3.4782776097203922,3.3187155331053906,3.6946643134169617,3.7554922665135972,0.014794503281845029,0.015997345421756477,0.016143945963900577,0.017784314159010033,0.01613246012965746,0.015467385572205793,17.256510416666668
-20.0,1.0,0.025,1.9990642455827232,0.31371050643927273,1.540001989771341,1.7091194889783925,1.790978207177707,2.3711674286122615,2.3748508074005885,2.293307193091439,2.26613937614479,2.8496191795785575,0.007075849377312609,0.00811962412527335,0.008344393184754918,0.011214424483028703,0.011224285882102758,0.01087893309637968,9.00390625
-40.0,1.0,0.025,1.2698884698571373,0.36052147299011483,0.8179768394853172,0.8328684965588329,0.8541871735455245,1.506263835366518,0.9051645050415486,1.1980087617133528,1.2353822765183395,1.4438839589930974,0.0036124300165489413,0.0036417688214658503,0.0037872587023408664,0.007190642533965588,0.0043762927319030255,0.005760314652411732,4.368489583333333
-60.0,1.0,0.025,0.823050554525856,0.4022845828530379,0.4439636661844462,0.42318085115989323,0.419676377779356,0.9762520996037749,0.8890394413037894,0.8623463295305318,1.0074898705871964,0.9516556003778566,0.0020890737706390876,0.0018960482579583582,0.0018523434085191129,0.004729609260745245,0.004297366794029029,0.004192523854905534,2.192708333333333
-80.0,1.0,0.025,0.4039555178775065,0.4495983106281548,0.3101788145062153,0.23306695964475313,0.2688026444015441,0.4791472653847257,0.41518199152355983,0.3931026457807935,0.41145497449239254,0.4227866339322403,0.0016401700252635858,0.0011639320369805383,0.0013982630146617365,0.0023993287613485476,0.0021095313275457856,0.0019799703855553877,1.4114583333333333
-120.0,1.0,0.025,0.012035331912126957,0.4991970170051989,0.013294360097452823,0.0076795961386946585,0.005488905887098222,0.01427557272640553,0.0010018433111407558,0.0021343299191599998,0.00202343772430441,0.002245222114015589,9.281839785440978e-05,3.6221766869190685e-05,3.307074929435947e-05,7.890582641684646e-05,7.86845896581968e-06,1.1677534314187931e-05,0.028645833333333336
-10.0,1.0,0.025,3.2027711982441143,0.2432120727053018,2.8168692462188787,3.2796841241581034,3.274607001100298,3.822035468890259,3.4235221700878777,3.3394534147058033,3.5979862331317465,3.8487614379277835,0.013372127647122317,0.01522063516910616,0.015298198204241133,0.017841822097828187,0.016044033385856225,0.015648030155823417,16.483072916666664
-20.0,1.0,0.025,2.0025846235894393,0.31391291759799594,1.8880278459475832,1.9064510059271655,1.9570541039473826,2.38978964997852,2.0689079232723038,2.115423855472115,2.403294959028799,2.305928863204419,0.00875507352550507,0.00877480751093078,0.008916946738090832,0.011315029807057429,0.009805176113033578,0.009994693646246887,9.85546875
-40.0,1.0,0.025,1.2715095191820596,0.36099087869894797,0.74706151623819,0.8163563610583531,0.8373898875309383,1.5173592431484775,1.4792109734079593,1.356358974483736,1.6204663314873233,1.396005547739606,0.0031343352023277954,0.0034040055484349367,0.0035520495241797576,0.0072515876389857735,0.007073981666614384,0.0064957340414716425,4.290364583333334
-60.0,1.0,0.025,0.819889519796898,0.40205066480617024,0.4266319923444106,0.3891005092908391,0.40401508996879465,0.9784173240202533,0.8415894489583702,0.8022563178750041,0.935981731106208,0.8659967681713585,0.0018237423372401318,0.0015954901307833023,0.0016488644096495832,0.004743872312643314,0.00408061295997438,0.0038673317761107684,2.0846354166666665
-80.0,1.0,0.025,0.410128010425063,0.44865788191688316,0.32006811896012527,0.2581034102830223,0.2731536589233758,0.48942734451008035,0.544914573541406,0.5244990645967972,0.6163907281289943,0.5474654376315301,0.0015132160939130617,0.001235890882962235,0.0012881325259568694,0.0024462866939852523,0.00271422885103509,0.002603227901775823,1.4231770833333335
-120.0,1.0,0.025,0.011400602653294643,0.499102542166904,0.00543978214263924,0.004460667009248738,0.0060319754316634265,0.0136049392886714,0.004005320963612289,0.0025226539225372715,0.0009451754168434318,0.0041001324282311105,1.5380621654799942e-05,1.2612238835729567e-05,2.184229463235726e-05,7.58444181263102e-05,3.093621331985225e-05,1.8868539113286185e-05,0.033854166666666664
-10.0,1.0,0.025,3.172213257654596,0.24542658044644913,3.1976847429998676,3.2305246945168316,3.1712684770029416,3.7763029754147595,3.369748912279915,3.34728103262189,3.614404251925035,3.7917266790410755,0.015711378652097322,0.015333057352302166,0.015133067880199282,0.017636544100156783,0.01572747113367399,0.015593757693887723,15.80078125
-20.0,1.0,0.025,1.9801495368168966,0.31466754854244017,2.0749841911939115,1.9498375180170395,2.029110035031468,2.3572326260235315,2.2478831887286645,2.150328222317293,2.317100759768308,2.4751088567407855,0.009665656587202658,0.008876519399181843,0.00927777439731639,0.011150694863225192,0.01069414597226953,0.010190595203549346,10.252604166666666
-40.0,1.0,0.025,1.268993372959504,0.3610255146717842,1.0341805558138653,0.8244578899074636,0.9316926593882748,1.5106498399895316,1.5766662924648691,1.5344638476446306,1.6840970972351903,1.7241615069174547,0.004537707523321936,0.0036277713747747296,0.004080128213694158,0.007208010415887432,0.0074184895698768275,0.00724825624223559,4.798177083333334
