depth,tropismN,tropismS,rRLD,An,prld_stand,prld_highr,prld_cont,vrld_sl,vrld_2sc,vrld_4sc,vrld_sc_ir,vrld_sc_ip,prvd_stand,prvd_highr,prvd_cont,vrvd_sl,vrvd_2sc,vrvd_4sc,prcd_stand,prcd_highr,prcd_cont
-10.0,1.0,0.025,3.9711390258663806,0.22424258233832012,0.6211868395576359,0.711112450855546,0.6761848302148544,0.6406418157878268,1.3700656313758994,1.1339870894237456,0.14644444766955036,2.121529731177941,0.013703461101902542,0.012355648122988375,0.01169236006535308,0.012671202925915342,0.02640762980664476,0.022632736241920623,0.013703461101902542,0.01641666666666667,3.3516666666666666
-20.0,1.0,0.025,2.7871295351234187,0.2956477569530256,0.5170149804887861,0.39030230269828414,0.4148691415854682,0.44963213692267945,0.5827854674746721,0.3649812521886931,0.0736454332096561,0.6563170711677303,0.008691545588838868,0.009119112205455047,0.00775099774002678,0.008827827583771562,0.0129603438601888,0.008359254165739896,0.008691545588838868,0.009152777777777777,2.028888888888889
-40.0,1.0,0.025,0.9870792142502275,0.42233036965058063,0.12915285906305424,0.10808046011561807,0.09772214120193565,0.15924001049188263,0.19664602477093446,0.15420824502675784,0.12769806185415022,0.18071842819936565,0.004704931644732629,0.0022966169216932877,0.002940234167697271,0.00437990935719632,0.004770170223423597,0.0035801945214721373,0.004704931644732629,0.002416666666666667,0.48944444444444446
-60.0,1.0,0.025,0.3684687480416944,0.46932347317924744,0.040306282513337635,0.020970620490269893,0.03333506117073061,0.05944301780142237,0.0553975309287665,0.05476535909652826,0.004995750993429338,0.10453496719962717,0.0006020606333173841,2.274140696062628e-05,0.0007077901830178608,0.0016034016908069652,0.0019204133519259798,0.001217159108759228,0.0006020606333173841,0.0005,0.16166666666666665
-80.0,1.0,0.025,0.29905774512147826,0.4754771459233349,0.06201233649737581,0.0298002741705711,0.028579015640261024,0.04824532599138558,0.025684798105466363,0.04272309259552622,0.012201276964363305,0.07324490822668916,0.002153417053985518,3.511989444904885e-05,0.0003976446371820169,0.0012916991469874108,3.210755684355241e-05,0.0008146912319471321,0.002153417053985518,0.0006388888888888888,0.14222222222222222
-120.0,1.0,0.025,0.09244647843754644,0.49275004867650174,0.023957813807826647,0.015952647997039313,0.010097222922857462,0.01491387720844118,0.016547857200619746,0.021345507688714835,0.0,0.04269101537742967,1.7325400137242606e-05,6.530856293535003e-05,0.000125575531986445,0.00041808927067358436,2.0921589811466847e-05,0.00022848112223004368,1.7325400137242606e-05,0.0004027777777777778,0.05611111111111111
-10.0,1.0,0.025,3.9745953982842526,0.22556003763407698,0.7334554490851432,0.6459724633688952,0.6649732321852502,0.639766070289376,0.8579217366244953,0.8496290509712933,0.14745260343398958,1.5518054985085978,0.013838852899919854,0.011481667913335079,0.012860100365263551,0.012630859743146624,0.016903150348143915,0.01583049670557728,0.013838852899919854,0.014958333333333332,3.292777777777778
-20.0,1.0,0.025,2.807126461542024,0.29684752368128475,0.48929969327627953,0.36081681910035696,0.3651835078102821,0.45184580696724885,0.41320756284755134,0.3731217135483153,0.14826123662099347,0.5979821904756374,0.008537689192797206,0.005644458608557226,0.005728388699578804,0.008859883464209349,0.00830741557159299,0.007869945546099847,0.008537689192797206,0.008486111111111111,1.8133333333333335
-40.0,1.0,0.025,0.9890551250405297,0.42181169756365977,0.08923533285378586,0.049130508640315526,0.07731497419852434,0.15920209410998104,0.16771699543491467,0.11049855899583766,0.13094002579445754,0.09005709219721772,0.0007924353039165551,0.0007042344611996749,0.0011995336846742691,0.004473212213097843,0.0060201738362533645,0.0035928117494480882,0.0007924353039165551,0.0011944444444444446,0.3877777777777778
-60.0,1.0,0.025,0.38127975700682315,0.4689896347680252,0.07663796780668544,0.06582775113354514,0.044815927817922034,0.06137224733024215,0.024900182923465866,0.03454435099925973,0.024131780354169154,0.04495692164435031,0.0027334386911932523,0.002392873826008817,0.0013941526009302661,0.0016255939079023191,0.0008327847952592169,0.0008046763250135039,0.0027334386911932523,0.0015,0.22
