depth,tropismN,tropismS,rRLD,An,prld_stand,prld_highr,prld_cont,vrld_sl,vrld_2sc,vrld_4sc,vrld_sc_ir,vrld_sc_ip,prvd_stand,prvd_highr,prvd_cont,vrvd_sl,vrvd_2sc,vrvd_4sc,rlc
-120.0,1.0,0.025,0.08344741448571662,0.4934574427250127,0.0023703932762144894,0.004069143468145849,0.0060484970509137115,0.012126696222602665,0.0,0.000240768071640291,0.0,0.000481536143280582,3.5446014171284833e-06,5.263897438878828e-06,6.697954366216261e-05,0.0003318551632071483,0.0,3.3477899950907004e-07,0.029375000000000002
-10.0,1.0,0.025,4.015870338286148,0.22532857514149773,0.4538929251162438,0.5306131347835619,0.5448525231993417,0.5802332579097559,0.6085864612228647,0.6212800251212898,0.15071743084322106,1.091842619399358,0.007578363655092975,0.01166174914647218,0.010633060024875665,0.011412907278963696,0.010936963728543837,0.012989766481364953,2.72125
-20.0,1.0,0.025,2.8429168793091413,0.2974006880833662,0.39875750182558056,0.4252701126502315,0.39846166572261565,0.4107590096029245,0.2630321065286764,0.2579592059012993,0.30529502036157535,0.21062339144102366,0.007703942937352765,0.0052488572823632396,0.0059784546592304335,0.008141512782699223,0.0044552215692473095,0.004350618636772459,2.01
-40.0,1.0,0.025,0.9971686213865784,0.42417378834332875,0.09102179977813112,0.1228235766684993,0.1128598712346718,0.1440759658887391,0.08027944946416032,0.15148971328135485,0.269819327925012,0.03316009863769765,0.0014730042910046245,0.002496601024462621,0.002043297958565995,0.003995111928677135,0.0017441664035930445,0.0033502012219515757,0.569375
-60.0,1.0,0.025,0.36192370515517464,0.4704569661840002,0.029940266016065774,0.02773843867851018,0.025240422594077907,0.052292567455397135,0.04100042133024145,0.037759801445987416,0.04658435634482906,0.02893524654714576,3.790520547949338e-05,0.0007528333385815203,0.00038886766982818217,0.0014009555548269157,0.0009531009929339897,0.0007811128021138626,0.130625
-80.0,1.0,0.025,0.28946421621015445,0.4762472938261641,0.03012784719467123,0.020405168899342175,0.017845022236637358,0.04182325400764576,0.0174674148776574,0.024227316236612065,0.03607647331033403,0.012378159162890132,3.358081883960936e-05,2.357801305889475e-05,2.740132526903802e-05,0.0011317528090416097,0.0011437139122556326,0.0007987083191564341,0.084375
-120.0,1.0,0.025,0.0825296540984608,0.49326599322204523,0.0013132095336913896,0.013029182257780922,0.01191757103512676,0.011924301841914458,0.0,5.7867760454167065e-05,0.0,0.00011573552090833413,1.4886227386251494e-06,1.1722350034086233e-05,8.969615442474009e-05,0.0003338890713116009,0.0,8.596706348120464e-08,0.056875
-10.0,1.0,0.025,4.025748765400675,0.22441900451707875,0.6867857537816271,0.5624501117286453,0.633759485705294,0.5804306404430966,0.5255895876194837,0.5488855532432384,0.18056194826950836,0.9172091582169682,0.0157146849905773,0.009513531895678082,0.011231596710146735,0.011507971358614064,0.010974885190888635,0.010931201246982374,3.1487499999999997
-20.0,1.0,0.025,2.8140684636254734,0.29764853189606905,0.3193965507102114,0.3699674726589081,0.38065605827027926,0.40573112128379124,0.19564708069718995,0.22331066561200974,0.2097985523901499,0.23682277883386976,0.0038319284442572266,0.006218594133518471,0.006613016189153815,0.007913626736997678,0.002653726094509838,0.0034680342837882603,1.9181249999999999
-40.0,1.0,0.025,0.9564653500227214,0.4260660289471188,0.040604518252057846,0.10981376850464993,0.09964434095304539,0.1379027425771475,0.10844284552185708,0.15431766002946104,0.19135584368742797,0.11727947637149405,3.066436722768883e-05,0.001648245530370161,0.0023869617186188657,0.003923247981480846,0.002234941647434819,0.003296401444391605,0.491875
-60.0,1.0,0.025,0.36976684216767364,0.47001632657279,0.03736272105073286,0.030907711405952353,0.03281415668508756,0.05331281645257937,0.02613573980670702,0.025532600887925774,0.0335003420249755,0.01756485975087602,0.00019620581476972998,0.0006663107112420718,0.00026635624566248003,0.0014213106512037377,0.0015745139140850503,0.0010076951111926595,0.163125
-80.0,1.0,0.025,0.294609399491906,0.47572947830062484,0.026267769935936637,0.020447352369017027,0.015284962144371462,0.04247665028113689,0.0012689488623586801,0.022867182780032923,0.01843036957785455,0.027303995982211275,3.589813326816319e-05,0.0005768017559661307,0.00018014217713396575,0.0011378171897530934,1.4699643903904124e-06,0.000720852104403907,0.075625
