depth,tropismN,tropismS,rRLD,An,prld_stand,prld_highr,prld_cont,vrld_sl,vrld_2sc,vrld_4sc,vrld_sc_ir,vrld_sc_ip,prvd_stand,prvd_highr,prvd_cont,vrvd_sl,vrvd_2sc,vrvd_4sc,prcd_stand,prcd_highr,prcd_cont
-10.0,1.0,0.025,3.2116178293958457,0.24338632866192605,3.4905206522653045,3.3564267692102825,3.4590982507913397,4.364111386209907,4.013477042502444,4.184404896484463,4.223994528822383,4.144815264146544,0.01627565881618773,0.01563319088443096,0.016082654119164562,0.020359996053059364,0.0186460288169973,0.019506453744456812,0.01627565881618773,0.4929017857142856,17.410119047619048
-20.0,1.0,0.025,2.013447225235866,0.3142026622769792,2.32424435722234,2.218362932208188,2.2733365974163418,2.735975582386631,2.4369508721051822,2.5940006063566896,2.4333129785996537,2.7546882341137433,0.010561604600671615,0.010089477389294327,0.01033953693776301,0.012940243428273821,0.011508736345475496,0.012276045613586282,0.010561604600671615,0.3147321428571429,11.054761904761904
-40.0,1.0,0.025,1.279874049783554,0.3623071214748067,0.9149159259191089,0.9162076429184252,0.9490079618159397,1.7391586453565409,1.986601220638858,1.8845748247178316,1.849843565761386,1.9193060836742835,0.004206009735219906,0.004144547237499764,0.004296251752359852,0.008296371052930324,0.009434932225631423,0.008997330200480845,0.004206009735219906,0.13278273809523808,4.7178571428571425
-60.0,1.0,0.025,0.8290803817488862,0.40375484160227143,0.5553105342255927,0.46210879605860294,0.4755030911478084,1.1265970380897434,1.1356349554794047,1.0775746633051093,1.0854387326766444,1.0697105939335698,0.002515813790953097,0.002076794564764802,0.0021520692425975488,0.005460434358185567,0.005418706065233308,0.005156092066371206,0.002515813790953097,0.06699404761904762,2.382142857142857
-80.0,1.0,0.025,0.40723338160914774,0.45247181189784297,0.3190540660770773,0.3056391875265677,0.30672222432927176,0.5533696510395717,0.5774963535360719,0.584449691122395,0.4723535836795528,0.6965457985652388,0.001520401227696788,0.0014403416862887747,0.0014480699046901903,0.002770758758120589,0.002795354014442127,0.0028473241998153696,0.001520401227696788,0.04459821428571428,1.5428571428571427
-120.0,1.0,0.025,0.010549414668807862,0.5041591671968106,0.020883496786506354,0.01435715955695897,0.015019445695126801,0.01433508690000479,0.03943343745152876,0.050937030307085296,0.0,0.10187406061417059,0.00010721445834366866,7.823893915431186e-05,8.073958044480362e-05,7.709290289573624e-05,0.0002143412188823431,0.00026532471420275905,0.00010721445834366866,0.002142857142857143,0.07797619047619048
-10.0,1.0,0.025,3.2098726807634157,0.24280421655289433,3.9085867209138043,3.733956996937292,3.8416095607136223,4.353465767335249,3.874201150049628,4.178452252153403,4.095681622948446,4.261222881358319,0.018364029644381274,0.017575889395975243,0.018074897545580216,0.020321899793640238,0.01818773478751727,0.01949230325959842,0.018364029644381274,0.5440327380952381,19.166071428571428
-20.0,1.0,0.025,2.0237755983599555,0.31218942644012704,2.5860673059876604,2.4998381069727835,2.5836329819017476,2.744793536836812,2.902152742279276,2.7190761018979783,2.5964192971564723,2.8417329066394665,0.012105031291853087,0.011644301858483929,0.01203255386314675,0.012982749365988151,0.013758827000511724,0.0128760696433342,0.012105031291853087,0.35465773809523815,12.569642857142856
-40.0,1.0,0.025,1.267952857646092,0.3630326427543157,0.9142606059922993,0.8720089180270151,0.8893692672916957,1.7196910623396828,1.806035168210303,1.7033260210718608,1.6227441846349808,1.7839078575087335,0.0039741429152936585,0.0038181822734079983,0.0039034034992471364,0.008209846937065161,0.008591463462203946,0.008057270805935351,0.0039741429152936585,0.12547619047619046,4.390476190476191
-60.0,1.0,0.025,0.8204131248992783,0.4045248300704133,0.5315897591832662,0.5112799898638146,0.5211300672272093,1.1127047112261441,1.1310937383845587,1.1142992723179934,1.1868847698067393,1.0417137748292484,0.002480814374613737,0.0023598932969299963,0.0023738932031101877,0.005401117934571316,0.005506886433039756,0.005403884818765715,0.002480814374613737,0.07364583333333334,2.579761904761905
-80.0,1.0,0.025,0.4128100996735436,0.4518927533012483,0.26941373204056057,0.2711864762541484,0.2790801315617058,0.5598834645714359,0.5547931430863563,0.6203006687289301,0.5468839054939016,0.693717431963959,0.0012221798482534671,0.0012402555224562246,0.0012708055307729975,0.0027927230019448614,0.002730986142873709,0.003068860262644791,0.0012221798482534671,0.039553571428571424,1.4
-120.0,1.0,0.025,0.012032152524267661,0.5038993163909823,0.01633526614348798,0.015038014072724263,0.016261447397787294,0.01631889153600247,0.042155767850746866,0.032043220220597496,0.014074317119171299,0.05001212332202368,7.900918279958221e-05,7.044579394728686e-05,7.789451458818452e-05,8.987706092239843e-05,0.0002128438802538999,0.00016648885934571054,7.900918279958221e-05,0.002217261904761905,0.08273809523809524
