depth,tropismN,tropismS,rRLD,An,CV,prld_stand,prld_highr,prld_cont,vrld_sl,vrld_2sc,vrld_4sc,vrld_sc_ir,vrld_sc_ip,prvd_stand,prvd_highr,prvd_cont,vrvd_sl,vrvd_2sc,vrvd_4sc,prcd_stand,prcd_highr,prcd_cont
-80.0,1.0,0.025,0.2923495928084359,0.4762409410471672,0.662948374330095,0.02141735544323482,0.023649599283526602,0.0219668954557289,0.046966992048033604,0.04956974906022171,0.04799071241911445,0.004819970211024496,0.0911614546272044,0.0008689231498022192,2.854981681814675e-05,0.00044286634186134656,0.0012736530376137236,0.0011729402647899666,0.0007519987010989106,0.0008689231498022192,0.0005416666666666666,0.10722222222222222
-120.0,1.0,0.025,0.08615138285065074,0.49333685034133423,1.2201879344527078,0.010870325565338072,0.01719759107503148,0.015144323724697088,0.013840523170918042,0.014963052718473275,0.03844538838349869,0.0,0.07689077676699738,1.571794892457654e-05,0.0007531069497976557,0.0002660824266590686,0.0003721151687646373,0.00032043510540588757,0.0007878105431854693,1.571794892457654e-05,0.0004027777777777778,0.0761111111111111
-10.0,1.0,0.025,3.9484432350695884,0.22419599854421438,0.7131790227866176,0.5835108441042357,0.7030798889072336,0.6794943535608694,0.6336082692456707,0.8586694508746144,0.8373577683810757,0.1598807798745826,1.5148347568875684,0.007257886452151649,0.01602893793364951,0.015064677820965683,0.012419628278110594,0.01791296558706639,0.016563264848580308,0.007257886452151649,0.01625,3.412777777777778
-20.0,1.0,0.025,2.818276047370529,0.29514858403426003,0.28564572555781,0.6831754909424245,0.5081476543064054,0.49628529963977974,0.45224988744190453,0.3758323064399517,0.3356513916448215,0.17211696385880634,0.49918581943083706,0.014155081598242612,0.00912192531889218,0.009329262626391745,0.008919285025960982,0.00681936820462192,0.006429705367101375,0.014155081598242612,0.011722222222222222,2.438888888888889
-40.0,1.0,0.025,0.9871875281065867,0.4217914915653851,0.3497550020356203,0.08194856116241026,0.11387241752410955,0.1052092623251886,0.15841437849454168,0.2331346859933084,0.19095715612251657,0.13374576711704753,0.2481685451279859,0.0019204896535263874,0.0036005132117195074,0.0022857900148643153,0.004410296773786791,0.008834804013627639,0.005995412336406636,0.0019204896535263874,0.0025555555555555553,0.5155555555555555
-60.0,1.0,0.025,0.3698549048106877,0.46964394035617807,0.5905576018591263,0.039505981459485626,0.03285114064617101,0.03207066173523561,0.0593507648856935,0.07389998101515605,0.07292740916724978,0.051554688337293986,0.09430012999720555,0.0004962330001478685,0.0006695545105560883,0.0007631370306717242,0.0015568012427459772,0.0009474759698857456,0.001137298627797143,0.0004962330001478685,0.00075,0.1577777777777778
-80.0,1.0,0.025,0.29916626221243703,0.47559785062931703,0.6625605191853943,0.025780463936090493,0.028041369866130223,0.02258525277046315,0.04800733006201569,0.07940312006177766,0.05999655350653372,0.026532234977172036,0.09346087203589533,2.6967266248102336e-05,0.000629227110187782,0.0004483993183550381,0.0012770738418011979,0.001472672321782578,0.0007629639787036959,2.6967266248102336e-05,0.0006111111111111111,0.10888888888888888
-120.0,1.0,0.025,0.0784181334140363,0.4936699986260519,1.2329475679171364,0.019559246964300323,0.019417135500284587,0.011632856606289132,0.012583789314389868,0.03136109718931223,0.024165545433618277,0.0,0.048331090867236554,0.00010642035508335714,2.397549917922049e-05,9.104112769577972e-05,0.0003544934679652787,4.105507996396194e-05,2.9865719895728776e-05,0.00010642035508335714,0.00043055555555555555,0.058333333333333334
-10.0,1.0,0.025,4.014380303201111,0.22074338420508058,0.7109085066640081,0.5606984193657152,0.6633296976432996,0.7005620655804036,0.6448818933402717,0.8009281032001588,0.7147459214086542,0.09951426446823854,1.3299775783490697,0.011382602544960393,0.012515966722419569,0.011841935449658267,0.01268689946526556,0.014352013492357728,0.01192227209280524,0.011382602544960393,0.01570833333333333,3.4766666666666666
-20.0,1.0,0.025,2.8129075363040363,0.29422051710518526,0.29436577503104167,0.5464920039867593,0.4365041115046873,0.4693235214652228,0.4518737640169188,0.531867469627751,0.48217308045258755,0.24471881873583157,0.7196273421693429,0.009186916742366286,0.004193180869628142,0.006740988051921932,0.008909177648226857,0.011848906180527268,0.010641143729910745,0.009186916742366286,0.010499999999999999,2.337222222222222
-40.0,1.0,0.025,0.9567423187797984,0.4241281306039558,0.31302980628361515,0.17389081273588655,0.15024765236555143,0.12502207295328907,0.15369390824319432,0.15538101082991299,0.12707526397193405,0.09376336377516996,0.1603871641686981,0.001600010993162633,0.0014942869629504616,0.0023134525070221085,0.004382922681824999,0.005685883553387625,0.004184227492348744,0.001600010993162633,0.0035833333333333333,0.625
-60.0,1.0,0.025,0.36955591175400027,0.4691493981033639,0.622115502251921,0.0005402654581926835,0.01939880616964871,0.018227380371667184,0.05936655176316283,0.0851467931730775,0.0765554792513761,0.05757446720409244,0.09553649129865975,6.567769365547591e-05,0.0006157076421490574,0.00017287643175688963,0.0015579435584623645,0.001900064789857678,0.001331203593099223,6.567769365547591e-05,0.00038888888888888887,0.08888888888888889
-80.0,1.0,0.025,0.29863822666848516,0.4759015188568666,0.6778565939297475,0.06110273113619415,0.026568514185410258,0.03142200492460559,0.04797412564130594,0.10790572996332305,0.07977010478918913,0.0914722633347096,0.06806794624366853,7.046178350215193e-05,3.442048500924845e-05,0.0004244003154735262,0.0013287789498615816,0.003017963394690673,0.0020083120105550377,7.046178350215193e-05,0.0005972222222222223,0.14833333333333334
-120.0,1.0,0.025,0.08518976317738003,0.4933205414649218,1.1933928940964271,0.01013611762789018,0.011014192673549122,0.021960581959552222,0.013685134845652404,0.03985093570919347,0.03625225074371176,0.0,0.07250450148742352,6.451095337766748e-06,1.1279326415943958e-05,0.0002643582993099059,0.00038270226523014536,0.0008690249115461742,0.00045357779769271455,6.451095337766748e-06,0.00025,0.10388888888888889
-10.0,1.0,0.025,4.003073523476445,0.22293065413300242,0.6911858167912794,0.7489701938085394,0.6592532648550075,0.7354302469006802,0.6446869390528139,0.8683716703671804,0.7347417333938192,0.0867962757447456,1.3826871910428935,0.011238565339746617,0.011324215321518106,0.012626449110701687,0.012643997839507485,0.016392210101449946,0.01450149481418907,0.011238565339746617,0.015388888888888888,3.671111111111111
-20.0,1.0,0.025,2.8415351227738315,0.29489033619389016,0.2623842382006477,0.3913823681616061,0.4112007051429787,0.4557223675023488,0.45762351597310164,0.37148726654230846,0.3359735025936552,0.20625114215254345,0.46569586303476695,0.004088720302618423,0.005830772352524638,0.006994029121023858,0.009015861578415456,0.009294161110034978,0.008562304591358294,0.004088720302618423,0.009666666666666665,2.2844444444444445
